series_id,unit_id,variant,weapon_name,slot,slot_name,func_addr,callee_addr,callee_name
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,78,factory,0x14094E5B0,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,78,factory,0x14094E5B0,0x1409295A0,sub_1409295A0
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,79,configdmg,0x140F54020,0x140DE1460,sub_140DE1460
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,80,slot_80,0x140DE0BF0,0x1406A4E80,sub_1406A4E80
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,80,slot_80,0x140DE0BF0,0x1405AA780,sub_1405AA780
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,80,slot_80,0x140DE0BF0,0x1405B2980,sub_1405B2980
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,81,createcam,0x140F53FC0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,81,createcam,0x140F53FC0,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,81,createcam,0x140F53FC0,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,81,createcam,0x140F53FC0,0x140DE1670,sub_140DE1670
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,84,config,0x140E28260,0x14063BE40,sub_14063BE40
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,84,config,0x140E28260,0x14066F920,sub_14066F920
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,87,slot_87,0x140DE12C0,0x14066F870,sub_14066F870
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,87,slot_87,0x140DE12C0,0x14053C9D0,__security_check_cookie
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,87,slot_87,0x140DE12C0,0x14066F7C0,sub_14066F7C0
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,88,slot_88,0x140DE0F50,0x14068B600,sub_14068B600
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,88,slot_88,0x140DE0F50,0x14053C9D0,__security_check_cookie
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,88,slot_88,0x140DE0F50,0x1403349D0,sub_1403349D0
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,88,slot_88,0x140DE0F50,0x14068B630,sub_14068B630
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,88,slot_88,0x140DE0F50,0x140674F40,sub_140674F40
012POCKET,002ZAK2FZ,001,AssistLinebombContainer,90,slot_90,0x140DE0F20,0x14069BC60,sub_14069BC60
012POCKET,002ZAK2FZ,001,GrenadeThrow,0,destructor,0x14092A0C0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,GrenadeThrow,0,destructor,0x14092A0C0,0x14063B3C0,sub_14063B3C0
012POCKET,002ZAK2FZ,001,GrenadeThrow,2,oninit,0x14066DAA0,0x140673A40,sub_140673A40
012POCKET,002ZAK2FZ,001,GrenadeThrow,12,onupdate,0x140F53A70,0x14053C9D0,__security_check_cookie
012POCKET,002ZAK2FZ,001,GrenadeThrow,12,onupdate,0x140F53A70,0x14032E4B0,sub_14032E4B0
012POCKET,002ZAK2FZ,001,GrenadeThrow,12,onupdate,0x140F53A70,0x14066D910,sub_14066D910
012POCKET,002ZAK2FZ,001,GrenadeThrow,21,preinit,0x140672C40,0x14066E450,sub_14066E450
012POCKET,002ZAK2FZ,001,GrenadeThrow,21,preinit,0x140672C40,0x140672D20,sub_140672D20
012POCKET,002ZAK2FZ,001,GrenadeThrow,21,preinit,0x140672C40,0x14068B320,sub_14068B320
012POCKET,002ZAK2FZ,001,GrenadeThrow,21,preinit,0x140672C40,0x14063D070,sub_14063D070
012POCKET,002ZAK2FZ,001,GrenadeThrow,72,slot_72,0x140F53B90,0x140674410,sub_140674410
012POCKET,002ZAK2FZ,001,GrenadeThrow,72,slot_72,0x140F53B90,0x1406718E0,sub_1406718E0
012POCKET,002ZAK2FZ,001,GrenadeThrow,72,slot_72,0x140F53B90,0x140331B20,sub_140331B20
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x1405AA780,sub_1405AA780
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x1405B2980,sub_1405B2980
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x14066EE90,sub_14066EE90
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x1406718F0,sub_1406718F0
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x1406718E0,sub_1406718E0
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x14068D6F0,sub_14068D6F0
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x140423410,sub_140423410
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x14068C350,sub_14068C350
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x140671B70,sub_140671B70
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x14053C9D0,__security_check_cookie
012POCKET,002ZAK2FZ,001,GrenadeThrow,77,slot_77,0x140674200,0x1412D78B8,?_Xout_of_range@std@@YAXPEBD@Z
012POCKET,002ZAK2FZ,001,GrenadeThrow,78,factory,0x14066D6D0,0x14063B2F0,sub_14063B2F0
012POCKET,002ZAK2FZ,001,GrenadeThrow,78,factory,0x14066D6D0,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,GrenadeThrow,78,factory,0x14066D6D0,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,GrenadeThrow,79,configdmg,0x140F53C20,0x140F53690,sub_140F53690
012POCKET,002ZAK2FZ,001,GrenadeThrow,80,slot_80,0x1406748B0,0x1405AA780,sub_1405AA780
012POCKET,002ZAK2FZ,001,GrenadeThrow,80,slot_80,0x1406748B0,0x1405B2980,sub_1405B2980
012POCKET,002ZAK2FZ,001,GrenadeThrow,81,createcam,0x140F53730,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,GrenadeThrow,81,createcam,0x140F53730,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,GrenadeThrow,81,createcam,0x140F53730,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,GrenadeThrow,81,createcam,0x140F53730,0x140DDC790,sub_140DDC790
012POCKET,002ZAK2FZ,001,GrenadeThrow,84,config,0x140F53BF0,0x14066F920,sub_14066F920
012POCKET,002ZAK2FZ,001,GrenadeThrow,84,config,0x140F53BF0,0x14063BE40,sub_14063BE40
012POCKET,002ZAK2FZ,001,GrenadeThrow,88,slot_88,0x140F53790,0x140334920,sub_140334920
012POCKET,002ZAK2FZ,001,GrenadeThrow,88,slot_88,0x140F53790,0x1412D78B8,?_Xout_of_range@std@@YAXPEBD@Z
012POCKET,002ZAK2FZ,001,GrenadeThrow,88,slot_88,0x140F53790,0x140171850,sub_140171850
012POCKET,002ZAK2FZ,001,GrenadeThrow,88,slot_88,0x140F53790,0x14068B630,sub_14068B630
012POCKET,002ZAK2FZ,001,GrenadeThrow,88,slot_88,0x140F53790,0x140334850,sub_140334850
012POCKET,002ZAK2FZ,001,GrenadeThrow,88,slot_88,0x140F53790,0x14066E000,sub_14066E000
012POCKET,002ZAK2FZ,001,GrenadeThrow,88,slot_88,0x140F53790,0x14035E340,sub_14035E340
012POCKET,002ZAK2FZ,001,GrenadeThrow,96,slot_96,0x14092A3E0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,GrenadeThrow,96,slot_96,0x14092A3E0,0x1406A4DA0,sub_1406A4DA0
012POCKET,002ZAK2FZ,001,GrenadeThrow,98,slot_98,0x1406A5BA0,0x14066DAA0,sub_14066DAA0
012POCKET,002ZAK2FZ,001,GrenadeThrow,98,slot_98,0x1406A5BA0,0x14066E6B0,sub_14066E6B0
012POCKET,002ZAK2FZ,001,GrenadeThrow,98,slot_98,0x1406A5BA0,0x1406A6140,sub_1406A6140
012POCKET,002ZAK2FZ,001,GrenadeThrow,99,slot_99,0x14066DAB0,0x140602840,sub_140602840
012POCKET,002ZAK2FZ,001,LineBombThrow,0,destructor,0x14092A3E0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,LineBombThrow,0,destructor,0x14092A3E0,0x1406A4DA0,sub_1406A4DA0
012POCKET,002ZAK2FZ,001,LineBombThrow,22,slot_22,0x140DDC880,0x1406733C0,sub_1406733C0
012POCKET,002ZAK2FZ,001,LineBombThrow,76,slot_76,0x140DDCAA0,0x140DEAC60,sub_140DEAC60
012POCKET,002ZAK2FZ,001,LineBombThrow,78,factory,0x14094E8C0,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,LineBombThrow,78,factory,0x14094E8C0,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,LineBombThrow,78,factory,0x14094E8C0,0x1406A4D20,sub_1406A4D20
012POCKET,002ZAK2FZ,001,LineBombThrow,79,configdmg,0x140F540D0,0x140DDFFA0,sub_140DDFFA0
012POCKET,002ZAK2FZ,001,LineBombThrow,81,createcam,0x140F54070,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,LineBombThrow,81,createcam,0x140F54070,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,LineBombThrow,81,createcam,0x140F54070,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,LineBombThrow,81,createcam,0x140F54070,0x140DDFE80,sub_140DDFE80
012POCKET,002ZAK2FZ,001,LineBombThrow,82,slot_82,0x140DDFF70,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,LineBombThrow,84,config,0x140F41EF0,0x14066F920,sub_14066F920
012POCKET,002ZAK2FZ,001,LineBombThrow,88,slot_88,0x140DDC960,0x14068B630,sub_14068B630
012POCKET,002ZAK2FZ,001,LineBombThrow,88,slot_88,0x140DDC960,0x1405AA780,sub_1405AA780
012POCKET,002ZAK2FZ,001,LineBombThrow,88,slot_88,0x140DDC960,0x1405B2980,sub_1405B2980
012POCKET,002ZAK2FZ,001,LineBombThrow,88,slot_88,0x140DDC960,0x140334920,sub_140334920
012POCKET,002ZAK2FZ,001,Santa,0,destructor,0x14092A3E0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,Santa,0,destructor,0x14092A3E0,0x1406A4DA0,sub_1406A4DA0
012POCKET,002ZAK2FZ,001,Santa,22,slot_22,0x140DDC880,0x1406733C0,sub_1406733C0
012POCKET,002ZAK2FZ,001,Santa,76,slot_76,0x140DDCAA0,0x140DEAC60,sub_140DEAC60
012POCKET,002ZAK2FZ,001,Santa,78,factory,0x14094E8C0,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,Santa,78,factory,0x14094E8C0,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,Santa,78,factory,0x14094E8C0,0x1406A4D20,sub_1406A4D20
012POCKET,002ZAK2FZ,001,Santa,79,configdmg,0x140F53F70,0x140DDCAF0,sub_140DDCAF0
012POCKET,002ZAK2FZ,001,Santa,81,createcam,0x140F53CD0,0x14053DAD4,memset
012POCKET,002ZAK2FZ,001,Santa,81,createcam,0x140F53CD0,0x140F53C60,sub_140F53C60
012POCKET,002ZAK2FZ,001,Santa,81,createcam,0x140F53CD0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,002ZAK2FZ,001,Santa,81,createcam,0x140F53CD0,0x14044C4E0,sub_14044C4E0
012POCKET,002ZAK2FZ,001,Santa,84,config,0x140F53E90,0x140DDCAC0,sub_140DDCAC0
012POCKET,002ZAK2FZ,001,Santa,84,config,0x140F53E90,0x14063BE40,sub_14063BE40
012POCKET,002ZAK2FZ,001,Santa,84,config,0x140F53E90,0x14066F920,sub_14066F920
012POCKET,002ZAK2FZ,001,Santa,86,slot_86,0x140F53E20,0x1405AA780,sub_1405AA780
012POCKET,002ZAK2FZ,001,Santa,86,slot_86,0x140F53E20,0x1405B2980,sub_1405B2980
012POCKET,002ZAK2FZ,001,Santa,86,slot_86,0x140F53E20,0x14066F8B0,sub_14066F8B0
012POCKET,002ZAK2FZ,001,Santa,86,slot_86,0x140F53E20,0x14066F900,sub_14066F900
012POCKET,002ZAK2FZ,001,Santa,88,slot_88,0x140F53D20,0x140334920,sub_140334920
012POCKET,002ZAK2FZ,001,Santa,88,slot_88,0x140F53D20,0x140675210,sub_140675210
012POCKET,002ZAK2FZ,001,Santa,88,slot_88,0x140F53D20,0x1405AA780,sub_1405AA780
012POCKET,002ZAK2FZ,001,Santa,88,slot_88,0x140F53D20,0x140DDC960,sub_140DDC960
012POCKET,002ZAK2FZ,001,Santa,88,slot_88,0x140F53D20,0x1405B2980,sub_1405B2980
012POCKET,002ZAK2FZ,001,Santa,88,slot_88,0x140F53D20,0x14068B630,sub_14068B630
012POCKET,002ZAK2FZ,001,Santa,88,slot_88,0x140F53D20,0x1403349D0,sub_1403349D0
012POCKET,002ZAK2FZ,001,Santa,89,slot_89,0x140F53EF0,0x14068B5F0,sub_14068B5F0
012POCKET,002ZAK2FZ,001,Santa,89,slot_89,0x140F53EF0,0x14062B180,sub_14062B180
012POCKET,004KAMPFR,001,ChainMine,0,destructor,0x14092A700,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,004KAMPFR,001,ChainMine,0,destructor,0x14092A700,0x1406A4DA0,sub_1406A4DA0
012POCKET,004KAMPFR,001,ChainMine,2,oninit,0x140DDD100,0x1406A5BA0,sub_1406A5BA0
012POCKET,004KAMPFR,001,ChainMine,2,oninit,0x140DDD100,0x14068B630,sub_14068B630
012POCKET,004KAMPFR,001,ChainMine,2,oninit,0x140DDD100,0x1406751D0,sub_1406751D0
012POCKET,004KAMPFR,001,ChainMine,2,oninit,0x140DDD100,0x1403B36B0,sub_1403B36B0
012POCKET,004KAMPFR,001,ChainMine,78,factory,0x14094E4D0,0x1406A4D20,sub_1406A4D20
012POCKET,004KAMPFR,001,ChainMine,78,factory,0x14094E4D0,0x14044C4E0,sub_14044C4E0
012POCKET,004KAMPFR,001,ChainMine,78,factory,0x14094E4D0,0x14053DAD4,memset
012POCKET,004KAMPFR,001,ChainMine,79,configdmg,0x140F541F0,0x140DDD2B0,sub_140DDD2B0
012POCKET,004KAMPFR,001,ChainMine,81,createcam,0x140F54110,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,004KAMPFR,001,ChainMine,81,createcam,0x140F54110,0x14044C4E0,sub_14044C4E0
012POCKET,004KAMPFR,001,ChainMine,81,createcam,0x140F54110,0x14053DAD4,memset
012POCKET,004KAMPFR,001,ChainMine,81,createcam,0x140F54110,0x140DDC790,sub_140DDC790
012POCKET,004KAMPFR,001,ChainMine,84,config,0x140E28260,0x14063BE40,sub_14063BE40
012POCKET,004KAMPFR,001,ChainMine,84,config,0x140E28260,0x14066F920,sub_14066F920
012POCKET,004KAMPFR,001,ChainMine,88,slot_88,0x140F54170,0x140334920,sub_140334920
012POCKET,004KAMPFR,001,ChainMine,88,slot_88,0x140F54170,0x1406751D0,sub_1406751D0
012POCKET,004KAMPFR,001,ChainMine,88,slot_88,0x140F54170,0x14068B630,sub_14068B630
012POCKET,004KAMPFR,001,ChainMine,91,slot_91,0x140F541D0,0x140DDD1E0,sub_140DDD1E0
012POCKET,004KAMPFR,001,PororiChainmine,0,destructor,0x14092A3E0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,004KAMPFR,001,PororiChainmine,0,destructor,0x14092A3E0,0x1406A4DA0,sub_1406A4DA0
012POCKET,004KAMPFR,001,PororiChainmine,2,oninit,0x140F543E0,0x140F76310,sub_140F76310
012POCKET,004KAMPFR,001,PororiChainmine,22,slot_22,0x140DDC880,0x1406733C0,sub_1406733C0
012POCKET,004KAMPFR,001,PororiChainmine,49,slot_49,0x14097E6F0,0x1405AA780,sub_1405AA780
012POCKET,004KAMPFR,001,PororiChainmine,49,slot_49,0x14097E6F0,0x1405B2980,sub_1405B2980
012POCKET,004KAMPFR,001,PororiChainmine,78,factory,0x14094DF60,0x14053DAD4,memset
012POCKET,004KAMPFR,001,PororiChainmine,78,factory,0x14094DF60,0x1406A4D20,sub_1406A4D20
012POCKET,004KAMPFR,001,PororiChainmine,78,factory,0x14094DF60,0x14044C4E0,sub_14044C4E0
012POCKET,004KAMPFR,001,PororiChainmine,79,configdmg,0x140E09870,0x140DDC8C0,sub_140DDC8C0
012POCKET,004KAMPFR,001,PororiChainmine,81,createcam,0x140DDC810,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,004KAMPFR,001,PororiChainmine,81,createcam,0x140DDC810,0x14044C4E0,sub_14044C4E0
012POCKET,004KAMPFR,001,PororiChainmine,81,createcam,0x140DDC810,0x14053DAD4,memset
012POCKET,004KAMPFR,001,PororiChainmine,81,createcam,0x140DDC810,0x140DDC790,sub_140DDC790
012POCKET,004KAMPFR,001,PororiChainmine,84,config,0x140DDC890,0x14066F920,sub_14066F920
012POCKET,004KAMPFR,001,PororiChainmine,84,config,0x140DDC890,0x14063BE40,sub_14063BE40
012POCKET,004KAMPFR,001,PororiChainmine,88,slot_88,0x140F54250,0x1403349D0,sub_1403349D0
012POCKET,004KAMPFR,001,PororiChainmine,88,slot_88,0x140F54250,0x14068B630,sub_14068B630
012POCKET,004KAMPFR,001,PororiChainmine,89,slot_89,0x140DDCDF0,0x1405AA780,sub_1405AA780
012POCKET,004KAMPFR,001,PororiChainmine,89,slot_89,0x140DDCDF0,0x1405B2980,sub_1405B2980
012POCKET,004KAMPFR,001,PororiChainmine,89,slot_89,0x140DDCDF0,0x14062B180,sub_14062B180
012POCKET,004KAMPFR,001,PororiChainmine,90,slot_90,0x140F54220,0x14069BC60,sub_14069BC60
012POCKET,004KAMPFR,001,PororiStrumfaust,0,destructor,0x14092A3E0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,004KAMPFR,001,PororiStrumfaust,0,destructor,0x14092A3E0,0x1406A4DA0,sub_1406A4DA0
012POCKET,004KAMPFR,001,PororiStrumfaust,2,oninit,0x140F543E0,0x140F76310,sub_140F76310
012POCKET,004KAMPFR,001,PororiStrumfaust,22,slot_22,0x140DDC880,0x1406733C0,sub_1406733C0
012POCKET,004KAMPFR,001,PororiStrumfaust,49,slot_49,0x14097E6F0,0x1405AA780,sub_1405AA780
012POCKET,004KAMPFR,001,PororiStrumfaust,49,slot_49,0x14097E6F0,0x1405B2980,sub_1405B2980
012POCKET,004KAMPFR,001,PororiStrumfaust,78,factory,0x14094DF60,0x14053DAD4,memset
012POCKET,004KAMPFR,001,PororiStrumfaust,78,factory,0x14094DF60,0x1406A4D20,sub_1406A4D20
012POCKET,004KAMPFR,001,PororiStrumfaust,78,factory,0x14094DF60,0x14044C4E0,sub_14044C4E0
012POCKET,004KAMPFR,001,PororiStrumfaust,79,configdmg,0x140F543F0,0x140DDC8C0,sub_140DDC8C0
012POCKET,004KAMPFR,001,PororiStrumfaust,81,createcam,0x140DDC810,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
012POCKET,004KAMPFR,001,PororiStrumfaust,81,createcam,0x140DDC810,0x14044C4E0,sub_14044C4E0
012POCKET,004KAMPFR,001,PororiStrumfaust,81,createcam,0x140DDC810,0x14053DAD4,memset
012POCKET,004KAMPFR,001,PororiStrumfaust,81,createcam,0x140DDC810,0x140DDC790,sub_140DDC790
012POCKET,004KAMPFR,001,PororiStrumfaust,84,config,0x140DDC890,0x14066F920,sub_14066F920
012POCKET,004KAMPFR,001,PororiStrumfaust,84,config,0x140DDC890,0x14063BE40,sub_14063BE40
012POCKET,004KAMPFR,001,PororiStrumfaust,88,slot_88,0x140F54390,0x1403349D0,sub_1403349D0
012POCKET,004KAMPFR,001,PororiStrumfaust,88,slot_88,0x140F54390,0x14068B630,sub_14068B630
012POCKET,004KAMPFR,001,PororiStrumfaust,89,slot_89,0x140DDCDF0,0x1405AA780,sub_1405AA780
012POCKET,004KAMPFR,001,PororiStrumfaust,89,slot_89,0x140DDCDF0,0x1405B2980,sub_1405B2980
012POCKET,004KAMPFR,001,PororiStrumfaust,89,slot_89,0x140DDCDF0,0x14062B180,sub_14062B180
013GNDMSM,001GP01FB,001,BParts,0,destructor,0x14092A3E0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
013GNDMSM,001GP01FB,001,BParts,0,destructor,0x14092A3E0,0x1406A4DA0,sub_1406A4DA0
013GNDMSM,001GP01FB,001,BParts,2,oninit,0x140F75740,0x1406A5BA0,sub_1406A5BA0
013GNDMSM,001GP01FB,001,BParts,2,oninit,0x140F75740,0x14063D160,sub_14063D160
013GNDMSM,001GP01FB,001,BParts,18,slot_18,0x140E1F7E0,0x140672B10,sub_140672B10
013GNDMSM,001GP01FB,001,BParts,79,configdmg,0x140F54510,0x14053DAB0,_CxxThrowException
013GNDMSM,001GP01FB,001,BParts,81,createcam,0x140F54400,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
013GNDMSM,001GP01FB,001,BParts,81,createcam,0x140F54400,0x14044C4E0,sub_14044C4E0
013GNDMSM,001GP01FB,001,BParts,81,createcam,0x140F54400,0x14053DAD4,memset
013GNDMSM,001GP01FB,001,BParts,81,createcam,0x140F54400,0x140DDC790,sub_140DDC790
013GNDMSM,001GP01FB,001,BParts,84,config,0x140F6F850,0x14066F920,sub_14066F920
013GNDMSM,001GP01FB,001,BParts,84,config,0x140F6F850,0x14063BE40,sub_14063BE40
013GNDMSM,001GP01FB,001,BParts,88,slot_88,0x140F54740,0x14053C9D0,__security_check_cookie
013GNDMSM,001GP01FB,001,BParts,88,slot_88,0x140F54740,0x14068B630,sub_14068B630
013GNDMSM,001GP01FB,001,BParts,88,slot_88,0x140F54740,0x14068B600,sub_14068B600
013GNDMSM,001GP01FB,001,BParts,88,slot_88,0x140F54740,0x140674F40,sub_140674F40
013GNDMSM,001GP01FB,001,BParts,90,slot_90,0x140F54460,0x14066E000,sub_14066E000
013GNDMSM,001GP01FB,001,BParts,90,slot_90,0x140F54460,0x14035E340,sub_14035E340
013GNDMSM,001GP01FB,001,BParts,90,slot_90,0x140F54460,0x140618BC0,sub_140618BC0
013GNDMSM,001GP01FB,001,BParts,90,slot_90,0x140F54460,0x1405AA780,sub_1405AA780
013GNDMSM,001GP01FB,001,BParts,90,slot_90,0x140F54460,0x1405B2980,sub_1405B2980
013GNDMSM,001GP01FB,001,BParts,90,slot_90,0x140F54460,0x14069BC60,sub_14069BC60
013GNDMSM,001GP01FB,001,BParts,90,slot_90,0x140F54460,0x14069BD70,sub_14069BD70
013GNDMSM,001GP01FB,001,Bpartsbomb,0,destructor,0x14092A3E0,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
013GNDMSM,001GP01FB,001,Bpartsbomb,0,destructor,0x14092A3E0,0x1406A4DA0,sub_1406A4DA0
013GNDMSM,001GP01FB,001,Bpartsbomb,2,oninit,0x140F75740,0x1406A5BA0,sub_1406A5BA0
013GNDMSM,001GP01FB,001,Bpartsbomb,2,oninit,0x140F75740,0x14063D160,sub_14063D160
013GNDMSM,001GP01FB,001,Bpartsbomb,18,slot_18,0x140E1F7E0,0x140672B10,sub_140672B10
013GNDMSM,001GP01FB,001,Bpartsbomb,74,slot_74,0x140F547A0,0x140FF0080,sub_140FF0080
013GNDMSM,001GP01FB,001,Bpartsbomb,81,createcam,0x140F54650,0x14053DAD4,memset
013GNDMSM,001GP01FB,001,Bpartsbomb,81,createcam,0x140F54650,0x140DDC790,sub_140DDC790
013GNDMSM,001GP01FB,001,Bpartsbomb,81,createcam,0x140F54650,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
013GNDMSM,001GP01FB,001,Bpartsbomb,81,createcam,0x140F54650,0x14044C4E0,sub_14044C4E0
013GNDMSM,001GP01FB,001,Bpartsbomb,84,config,0x140F6F850,0x14066F920,sub_14066F920
013GNDMSM,001GP01FB,001,Bpartsbomb,84,config,0x140F6F850,0x14063BE40,sub_14063BE40
013GNDMSM,001GP01FB,001,Bpartsbomb,88,slot_88,0x140F54740,0x14053C9D0,__security_check_cookie
013GNDMSM,001GP01FB,001,Bpartsbomb,88,slot_88,0x140F54740,0x14068B630,sub_14068B630
013GNDMSM,001GP01FB,001,Bpartsbomb,88,slot_88,0x140F54740,0x14068B600,sub_14068B600
013GNDMSM,001GP01FB,001,Bpartsbomb,88,slot_88,0x140F54740,0x140674F40,sub_140674F40
013GNDMSM,001GP01FB,001,Bpartsbomb,90,slot_90,0x140F546D0,0x1405B2980,sub_1405B2980
013GNDMSM,001GP01FB,001,Bpartsbomb,90,slot_90,0x140F546D0,0x14069BC60,sub_14069BC60
013GNDMSM,001GP01FB,001,Bpartsbomb,90,slot_90,0x140F546D0,0x14069BD70,sub_14069BD70
013GNDMSM,001GP01FB,001,Bpartsbomb,90,slot_90,0x140F546D0,0x1405AA780,sub_1405AA780
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,0,destructor,0x14092A700,0x14053D0A0,j_j_?VirtualFree@nu@@YAXPEAX@Z
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,0,destructor,0x14092A700,0x1406A4DA0,sub_1406A4DA0
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,2,oninit,0x140DE1070,0x14069B7F0,sub_14069B7F0
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,2,oninit,0x140DE1070,0x14069BC60,sub_14069BC60
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,2,oninit,0x140DE1070,0x140DE1240,sub_140DE1240
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,2,oninit,0x140DE1070,0x14069B6A0,sub_14069B6A0
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,2,oninit,0x140DE1070,0x1406A5BA0,sub_1406A5BA0
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,18,slot_18,0x140DE0CC0,0x140DE0DB0,sub_140DE0DB0
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,18,slot_18,0x140DE0CC0,0x14064B220,sub_14064B220
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,18,slot_18,0x140DE0CC0,0x140DE0E40,sub_140DE0E40
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,18,slot_18,0x140DE0CC0,0x140672B10,sub_140672B10
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,21,preinit,0x140DE0E90,0x1406A5100,sub_1406A5100
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,30,slot_30,0x140DE0D90,0x140DE13A0,sub_140DE13A0
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,72,slot_72,0x140DE11E0,0x140672A90,sub_140672A90
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,72,slot_72,0x140DE11E0,0x140674410,sub_140674410
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,73,collision_check,0x140DE1020,0x140672A90,sub_140672A90
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,73,collision_check,0x140DE1020,0x14066DA30,sub_14066DA30
013GNDMSM,003GRBRTT,001,AssistGelgoogmGrap,78,factory,0x14094E5F0,0x14053DAD4,memset
